Content ID,Type,Category,Sentiment,Score
116451da-4b67-4bcb-b43b-b19a914e0d36,cherish,food,positive,70
116451da-4b67-4bcb-b43b-b19a914e0d36,hate,food,negative,5
116451da-4b67-4bcb-b43b-b19a914e0d36,super love,food,positive,75
116451da-4b67-4bcb-b43b-b19a914e0d36,like,food,positive,50
116451da-4b67-4bcb-b43b-b19a914e0d36,super love,food,positive,75
116451da-4b67-4bcb-b43b-b19a914e0d36,adore,food,positive,72
116451da-4b67-4bcb-b43b-b19a914e0d36,heart,food,positive,60
116451da-4b67-4bcb-b43b-b19a914e0d36,heart,food,positive,60
116451da-4b67-4bcb-b43b-b19a914e0d36,interested,food,positive,30
116451da-4b67-4bcb-b43b-b19a914e0d36,indifferent,food,neutral,20
116451da-4b67-4bcb-b43b-b19a914e0d36,peeking,food,neutral,35
116451da-4b67-4bcb-b43b-b19a914e0d36,worried,food,negative,12
116451da-4b67-4bcb-b43b-b19a914e0d36,worried,food,negative,12
116451da-4b67-4bcb-b43b-b19a914e0d36,adore,food,positive,72
116451da-4b67-4bcb-b43b-b19a914e0d36,indifferent,food,neutral,20
116451da-4b67-4bcb-b43b-b19a914e0d36,hate,food,negative,5
c39f187c-932b-4403-ba6f-e081b235dbd4,heart,travel,positive,60
c39f187c-932b-4403-ba6f-e081b235dbd4,super love,travel,positive,75
c39f187c-932b-4403-ba6f-e081b235dbd4,worried,travel,negative,12
c39f187c-932b-4403-ba6f-e081b235dbd4,hate,travel,negative,5
c39f187c-932b-4403-ba6f-e081b235dbd4,adore,travel,positive,72
c39f187c-932b-4403-ba6f-e081b235dbd4,indifferent,travel,neutral,20
c39f187c-932b-4403-ba6f-e081b235dbd4,like,travel,positive,50
c39f187c-932b-4403-ba6f-e081b235dbd4,want,travel,positive,70
c39f187c-932b-4403-ba6f-e081b235dbd4,adore,travel,positive,72
c39f187c-932b-4403-ba6f-e081b235dbd4,dislike,travel,negative,10
c39f187c-932b-4403-ba6f-e081b235dbd4,like,travel,positive,50
c39f187c-932b-4403-ba6f-e081b235dbd4,want,travel,positive,70
c39f187c-932b-4403-ba6f-e081b235dbd4,like,travel,positive,50
c39f187c-932b-4403-ba6f-e081b235dbd4,hate,travel,negative,5
c39f187c-932b-4403-ba6f-e081b235dbd4,worried,travel,negative,12
c39f187c-932b-4403-ba6f-e081b235dbd4,dislike,travel,negative,10
c39f187c-932b-4403-ba6f-e081b235dbd4,super love,travel,positive,75
c39f187c-932b-4403-ba6f-e081b235dbd4,intrigued,travel,positive,45
c39f187c-932b-4403-ba6f-e081b235dbd4,disgust,travel,negative,0
c39f187c-932b-4403-ba6f-e081b235dbd4,love,travel,positive,65
c39f187c-932b-4403-ba6f-e081b235dbd4,indifferent,travel,neutral,20
fc462e49-0f19-4601-9f92-a31c9542887c,super love,education,positive,75
fc462e49-0f19-4601-9f92-a31c9542887c,super love,education,positive,75
fc462e49-0f19-4601-9f92-a31c9542887c,disgust,education,negative,0
fc462e49-0f19-4601-9f92-a31c9542887c,hate,education,negative,5
fc462e49-0f19-4601-9f92-a31c9542887c,super love,education,positive,75
fc462e49-0f19-4601-9f92-a31c9542887c,adore,education,positive,72
fc462e49-0f19-4601-9f92-a31c9542887c,dislike,education,negative,10
fc462e49-0f19-4601-9f92-a31c9542887c,heart,education,positive,60
fc462e49-0f19-4601-9f92-a31c9542887c,scared,education,negative,15
fc462e49-0f19-4601-9f92-a31c9542887c,like,education,positive,50
fc462e49-0f19-4601-9f92-a31c9542887c,like,education,positive,50
fc462e49-0f19-4601-9f92-a31c9542887c,peeking,education,neutral,35
fc462e49-0f19-4601-9f92-a31c9542887c,cherish,education,positive,70
fc462e49-0f19-4601-9f92-a31c9542887c,adore,education,positive,72
fc462e49-0f19-4601-9f92-a31c9542887c,hate,education,negative,5
fc462e49-0f19-4601-9f92-a31c9542887c,adore,education,positive,72
fc462e49-0f19-4601-9f92-a31c9542887c,worried,education,negative,12
fc462e49-0f19-4601-9f92-a31c9542887c,hate,education,negative,5
fc462e49-0f19-4601-9f92-a31c9542887c,heart,education,positive,60
fc462e49-0f19-4601-9f92-a31c9542887c,heart,education,positive,60
fc462e49-0f19-4601-9f92-a31c9542887c,hate,education,negative,5
fc462e49-0f19-4601-9f92-a31c9542887c,dislike,education,negative,10
fc462e49-0f19-4601-9f92-a31c9542887c,intrigued,education,positive,45
fc462e49-0f19-4601-9f92-a31c9542887c,want,education,positive,70
fc462e49-0f19-4601-9f92-a31c9542887c,cherish,education,positive,70
fc462e49-0f19-4601-9f92-a31c9542887c,love,education,positive,65
fc462e49-0f19-4601-9f92-a31c9542887c,intrigued,education,positive,45
fc462e49-0f19-4601-9f92-a31c9542887c,disgust,education,negative,0
fc462e49-0f19-4601-9f92-a31c9542887c,peeking,education,neutral,35
fc462e49-0f19-4601-9f92-a31c9542887c,adore,education,positive,72
fc462e49-0f19-4601-9f92-a31c9542887c,cherish,education,positive,70
fc462e49-0f19-4601-9f92-a31c9542887c,heart,education,positive,60
fc462e49-0f19-4601-9f92-a31c9542887c,disgust,education,negative,0
fc462e49-0f19-4601-9f92-a31c9542887c,indifferent,education,neutral,20
fc462e49-0f19-4601-9f92-a31c9542887c,heart,education,positive,60
fc462e49-0f19-4601-9f92-a31c9542887c,love,education,positive,65
fc462e49-0f19-4601-9f92-a31c9542887c,indifferent,education,neutral,20
fc462e49-0f19-4601-9f92-a31c9542887c,adore,education,positive,72
48fd48c7-bc82-414e-8941-aa2090183aec,disgust,dogs,negative,0
48fd48c7-bc82-414e-8941-aa2090183aec,hate,dogs,negative,5
87958932-6baf-4339-b01b-6112d9b180ed,worried,culture,negative,12
87958932-6baf-4339-b01b-6112d9b180ed,peeking,culture,neutral,35
87958932-6baf-4339-b01b-6112d9b180ed,worried,culture,negative,12
87958932-6baf-4339-b01b-6112d9b180ed,disgust,culture,negative,0
87958932-6baf-4339-b01b-6112d9b180ed,love,culture,positive,65
87958932-6baf-4339-b01b-6112d9b180ed,super love,culture,positive,75
87958932-6baf-4339-b01b-6112d9b180ed,scared,culture,negative,15
87958932-6baf-4339-b01b-6112d9b180ed,dislike,culture,negative,10
87958932-6baf-4339-b01b-6112d9b180ed,dislike,culture,negative,10
87958932-6baf-4339-b01b-6112d9b180ed,super love,culture,positive,75
87958932-6baf-4339-b01b-6112d9b180ed,scared,culture,negative,15
87958932-6baf-4339-b01b-6112d9b180ed,worried,culture,negative,12
87958932-6baf-4339-b01b-6112d9b180ed,peeking,culture,neutral,35
87958932-6baf-4339-b01b-6112d9b180ed,hate,culture,negative,5
87958932-6baf-4339-b01b-6112d9b180ed,want,culture,positive,70
87958932-6baf-4339-b01b-6112d9b180ed,disgust,culture,negative,0
87958932-6baf-4339-b01b-6112d9b180ed,peeking,culture,neutral,35
87958932-6baf-4339-b01b-6112d9b180ed,interested,culture,positive,30
87958932-6baf-4339-b01b-6112d9b180ed,worried,culture,negative,12
87958932-6baf-4339-b01b-6112d9b180ed,disgust,culture,negative,0
87958932-6baf-4339-b01b-6112d9b180ed,like,culture,positive,50
87958932-6baf-4339-b01b-6112d9b180ed,scared,culture,negative,15
87958932-6baf-4339-b01b-6112d9b180ed,like,culture,positive,50
87958932-6baf-4339-b01b-6112d9b180ed,indifferent,culture,neutral,20
87958932-6baf-4339-b01b-6112d9b180ed,peeking,culture,neutral,35
87958932-6baf-4339-b01b-6112d9b180ed,cherish,culture,positive,70
87958932-6baf-4339-b01b-6112d9b180ed,love,culture,positive,65
87958932-6baf-4339-b01b-6112d9b180ed,super love,culture,positive,75
87958932-6baf-4339-b01b-6112d9b180ed,adore,culture,positive,72
87958932-6baf-4339-b01b-6112d9b180ed,want,culture,positive,70
87958932-6baf-4339-b01b-6112d9b180ed,adore,culture,positive,72
87958932-6baf-4339-b01b-6112d9b180ed,intrigued,culture,positive,45
87958932-6baf-4339-b01b-6112d9b180ed,scared,culture,negative,15
87958932-6baf-4339-b01b-6112d9b180ed,worried,culture,negative,12
87958932-6baf-4339-b01b-6112d9b180ed,love,culture,positive,65
87958932-6baf-4339-b01b-6112d9b180ed,indifferent,culture,neutral,20
87958932-6baf-4339-b01b-6112d9b180ed,disgust,culture,negative,0
87958932-6baf-4339-b01b-6112d9b180ed,dislike,culture,negative,10
2f246c65-25f0-4144-b3f1-a180865b1766,hate,technology,negative,5
2f246c65-25f0-4144-b3f1-a180865b1766,intrigued,technology,positive,45
2f246c65-25f0-4144-b3f1-a180865b1766,scared,technology,negative,15
2f246c65-25f0-4144-b3f1-a180865b1766,cherish,technology,positive,70
2f246c65-25f0-4144-b3f1-a180865b1766,super love,technology,positive,75
2f246c65-25f0-4144-b3f1-a180865b1766,want,technology,positive,70
2f246c65-25f0-4144-b3f1-a180865b1766,disgust,technology,negative,0
2f246c65-25f0-4144-b3f1-a180865b1766,scared,technology,negative,15
2f246c65-25f0-4144-b3f1-a180865b1766,hate,technology,negative,5
2f246c65-25f0-4144-b3f1-a180865b1766,heart,technology,positive,60
5403a041-447d-42c1-a9f2-3c525449b3b8,intrigued,public speaking,positive,45
5403a041-447d-42c1-a9f2-3c525449b3b8,heart,public speaking,positive,60
5403a041-447d-42c1-a9f2-3c525449b3b8,cherish,public speaking,positive,70
5403a041-447d-42c1-a9f2-3c525449b3b8,love,public speaking,positive,65
5403a041-447d-42c1-a9f2-3c525449b3b8,love,public speaking,positive,65
5403a041-447d-42c1-a9f2-3c525449b3b8,interested,public speaking,positive,30
5403a041-447d-42c1-a9f2-3c525449b3b8,intrigued,public speaking,positive,45
5403a041-447d-42c1-a9f2-3c525449b3b8,like,public speaking,positive,50
5403a041-447d-42c1-a9f2-3c525449b3b8,like,public speaking,positive,50
5403a041-447d-42c1-a9f2-3c525449b3b8,interested,public speaking,positive,30
5403a041-447d-42c1-a9f2-3c525449b3b8,interested,public speaking,positive,30
5403a041-447d-42c1-a9f2-3c525449b3b8,want,public speaking,positive,70
5403a041-447d-42c1-a9f2-3c525449b3b8,adore,public speaking,positive,72
5403a041-447d-42c1-a9f2-3c525449b3b8,intrigued,public speaking,positive,45
5403a041-447d-42c1-a9f2-3c525449b3b8,dislike,public speaking,negative,10
5403a041-447d-42c1-a9f2-3c525449b3b8,cherish,public speaking,positive,70
5403a041-447d-42c1-a9f2-3c525449b3b8,hate,public speaking,negative,5
5403a041-447d-42c1-a9f2-3c525449b3b8,love,public speaking,positive,65
5403a041-447d-42c1-a9f2-3c525449b3b8,indifferent,public speaking,neutral,20
5403a041-447d-42c1-a9f2-3c525449b3b8,interested,public speaking,positive,30
5403a041-447d-42c1-a9f2-3c525449b3b8,dislike,public speaking,negative,10
5403a041-447d-42c1-a9f2-3c525449b3b8,indifferent,public speaking,neutral,20
5403a041-447d-42c1-a9f2-3c525449b3b8,adore,public speaking,positive,72
5403a041-447d-42c1-a9f2-3c525449b3b8,indifferent,public speaking,neutral,20
5403a041-447d-42c1-a9f2-3c525449b3b8,worried,public speaking,negative,12
5403a041-447d-42c1-a9f2-3c525449b3b8,interested,public speaking,positive,30
5403a041-447d-42c1-a9f2-3c525449b3b8,dislike,public speaking,negative,10
5403a041-447d-42c1-a9f2-3c525449b3b8,interested,public speaking,positive,30
5403a041-447d-42c1-a9f2-3c525449b3b8,intrigued,public speaking,positive,45
5403a041-447d-42c1-a9f2-3c525449b3b8,adore,public speaking,positive,72
e57d3bd7-da38-492d-a87d-3a643f61fd9c,super love,education,positive,75
e57d3bd7-da38-492d-a87d-3a643f61fd9c,love,education,positive,65
e57d3bd7-da38-492d-a87d-3a643f61fd9c,dislike,education,negative,10
e57d3bd7-da38-492d-a87d-3a643f61fd9c,dislike,education,negative,10
e57d3bd7-da38-492d-a87d-3a643f61fd9c,heart,education,positive,60
e57d3bd7-da38-492d-a87d-3a643f61fd9c,want,education,positive,70
e57d3bd7-da38-492d-a87d-3a643f61fd9c,super love,education,positive,75
e57d3bd7-da38-492d-a87d-3a643f61fd9c,cherish,education,positive,70
e57d3bd7-da38-492d-a87d-3a643f61fd9c,scared,education,negative,15
e57d3bd7-da38-492d-a87d-3a643f61fd9c,indifferent,education,neutral,20
e57d3bd7-da38-492d-a87d-3a643f61fd9c,indifferent,education,neutral,20
e57d3bd7-da38-492d-a87d-3a643f61fd9c,super love,education,positive,75
e57d3bd7-da38-492d-a87d-3a643f61fd9c,disgust,education,negative,0
e57d3bd7-da38-492d-a87d-3a643f61fd9c,super love,education,positive,75
e57d3bd7-da38-492d-a87d-3a643f61fd9c,cherish,education,positive,70
e57d3bd7-da38-492d-a87d-3a643f61fd9c,want,education,positive,70
e57d3bd7-da38-492d-a87d-3a643f61fd9c,dislike,education,negative,10
e57d3bd7-da38-492d-a87d-3a643f61fd9c,want,education,positive,70
e57d3bd7-da38-492d-a87d-3a643f61fd9c,love,education,positive,65
e57d3bd7-da38-492d-a87d-3a643f61fd9c,intrigued,education,positive,45
e57d3bd7-da38-492d-a87d-3a643f61fd9c,indifferent,education,neutral,20
e57d3bd7-da38-492d-a87d-3a643f61fd9c,adore,education,positive,72
e57d3bd7-da38-492d-a87d-3a643f61fd9c,worried,education,negative,12
e57d3bd7-da38-492d-a87d-3a643f61fd9c,love,education,positive,65
e57d3bd7-da38-492d-a87d-3a643f61fd9c,like,education,positive,50
e57d3bd7-da38-492d-a87d-3a643f61fd9c,disgust,education,negative,0
b0cad7dc-6333-4160-8e7f-425182eb4e29,interested,dogs,positive,30
b0cad7dc-6333-4160-8e7f-425182eb4e29,peeking,dogs,neutral,35
b0cad7dc-6333-4160-8e7f-425182eb4e29,hate,dogs,negative,5
b0cad7dc-6333-4160-8e7f-425182eb4e29,love,dogs,positive,65
b0cad7dc-6333-4160-8e7f-425182eb4e29,scared,dogs,negative,15
b0cad7dc-6333-4160-8e7f-425182eb4e29,dislike,dogs,negative,10
b0cad7dc-6333-4160-8e7f-425182eb4e29,cherish,dogs,positive,70
b0cad7dc-6333-4160-8e7f-425182eb4e29,super love,dogs,positive,75
b0cad7dc-6333-4160-8e7f-425182eb4e29,dislike,dogs,negative,10
b0cad7dc-6333-4160-8e7f-425182eb4e29,peeking,dogs,neutral,35
b0cad7dc-6333-4160-8e7f-425182eb4e29,hate,dogs,negative,5
b0cad7dc-6333-4160-8e7f-425182eb4e29,disgust,dogs,negative,0
b0cad7dc-6333-4160-8e7f-425182eb4e29,hate,dogs,negative,5
b0cad7dc-6333-4160-8e7f-425182eb4e29,super love,dogs,positive,75
b0cad7dc-6333-4160-8e7f-425182eb4e29,worried,dogs,negative,12
b0cad7dc-6333-4160-8e7f-425182eb4e29,scared,dogs,negative,15
b0cad7dc-6333-4160-8e7f-425182eb4e29,scared,dogs,negative,15
b0cad7dc-6333-4160-8e7f-425182eb4e29,hate,dogs,negative,5
b0cad7dc-6333-4160-8e7f-425182eb4e29,indifferent,dogs,neutral,20
b0cad7dc-6333-4160-8e7f-425182eb4e29,peeking,dogs,neutral,35
b0cad7dc-6333-4160-8e7f-425182eb4e29,peeking,dogs,neutral,35
b0cad7dc-6333-4160-8e7f-425182eb4e29,peeking,dogs,neutral,35
b0cad7dc-6333-4160-8e7f-425182eb4e29,dislike,dogs,negative,10
b0cad7dc-6333-4160-8e7f-425182eb4e29,interested,dogs,positive,30
b0cad7dc-6333-4160-8e7f-425182eb4e29,interested,dogs,positive,30
b0cad7dc-6333-4160-8e7f-425182eb4e29,indifferent,dogs,neutral,20
b0cad7dc-6333-4160-8e7f-425182eb4e29,super love,dogs,positive,75
b0cad7dc-6333-4160-8e7f-425182eb4e29,peeking,dogs,neutral,35
b0cad7dc-6333-4160-8e7f-425182eb4e29,heart,dogs,positive,60
b0cad7dc-6333-4160-8e7f-425182eb4e29,intrigued,dogs,positive,45
b0cad7dc-6333-4160-8e7f-425182eb4e29,cherish,dogs,positive,70
b0cad7dc-6333-4160-8e7f-425182eb4e29,interested,dogs,positive,30
b0cad7dc-6333-4160-8e7f-425182eb4e29,cherish,dogs,positive,70
b0cad7dc-6333-4160-8e7f-425182eb4e29,super love,dogs,positive,75
b0cad7dc-6333-4160-8e7f-425182eb4e29,disgust,dogs,negative,0
70047f87-af62-4674-bf30-a03c9ee9db09,super love,food,positive,75
70047f87-af62-4674-bf30-a03c9ee9db09,indifferent,food,neutral,20
70047f87-af62-4674-bf30-a03c9ee9db09,love,food,positive,65
70047f87-af62-4674-bf30-a03c9ee9db09,disgust,food,negative,0
70047f87-af62-4674-bf30-a03c9ee9db09,worried,food,negative,12
70047f87-af62-4674-bf30-a03c9ee9db09,want,food,positive,70
70047f87-af62-4674-bf30-a03c9ee9db09,indifferent,food,neutral,20
70047f87-af62-4674-bf30-a03c9ee9db09,like,food,positive,50
70047f87-af62-4674-bf30-a03c9ee9db09,want,food,positive,70
70047f87-af62-4674-bf30-a03c9ee9db09,want,food,positive,70
70047f87-af62-4674-bf30-a03c9ee9db09,love,food,positive,65
70047f87-af62-4674-bf30-a03c9ee9db09,hate,food,negative,5
70047f87-af62-4674-bf30-a03c9ee9db09,intrigued,food,positive,45
70047f87-af62-4674-bf30-a03c9ee9db09,hate,food,negative,5
70047f87-af62-4674-bf30-a03c9ee9db09,interested,food,positive,30
70047f87-af62-4674-bf30-a03c9ee9db09,super love,food,positive,75
70047f87-af62-4674-bf30-a03c9ee9db09,intrigued,food,positive,45
70047f87-af62-4674-bf30-a03c9ee9db09,interested,food,positive,30
70047f87-af62-4674-bf30-a03c9ee9db09,adore,food,positive,72
70047f87-af62-4674-bf30-a03c9ee9db09,worried,food,negative,12
70047f87-af62-4674-bf30-a03c9ee9db09,super love,food,positive,75
70047f87-af62-4674-bf30-a03c9ee9db09,cherish,food,positive,70
70047f87-af62-4674-bf30-a03c9ee9db09,super love,food,positive,75
70047f87-af62-4674-bf30-a03c9ee9db09,intrigued,food,positive,45
70047f87-af62-4674-bf30-a03c9ee9db09,worried,food,negative,12
70047f87-af62-4674-bf30-a03c9ee9db09,dislike,food,negative,10
70047f87-af62-4674-bf30-a03c9ee9db09,interested,food,positive,30
70047f87-af62-4674-bf30-a03c9ee9db09,intrigued,food,positive,45
70047f87-af62-4674-bf30-a03c9ee9db09,heart,food,positive,60
0f254679-b92b-4a2c-84b0-ba6f84f59a33,like,veganism,positive,50
0f254679-b92b-4a2c-84b0-ba6f84f59a33,heart,veganism,positive,60
0f254679-b92b-4a2c-84b0-ba6f84f59a33,disgust,veganism,negative,0
0f254679-b92b-4a2c-84b0-ba6f84f59a33,hate,veganism,negative,5
0f254679-b92b-4a2c-84b0-ba6f84f59a33,love,veganism,positive,65
0f254679-b92b-4a2c-84b0-ba6f84f59a33,love,veganism,positive,65
0f254679-b92b-4a2c-84b0-ba6f84f59a33,love,veganism,positive,65
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,super love,healthy eating,positive,75
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,love,healthy eating,positive,65
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,disgust,healthy eating,negative,0
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,hate,healthy eating,negative,5
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,interested,healthy eating,positive,30
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,intrigued,healthy eating,positive,45
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,interested,healthy eating,positive,30
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,peeking,healthy eating,neutral,35
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,dislike,healthy eating,negative,10
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,want,healthy eating,positive,70
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,love,healthy eating,positive,65
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,disgust,healthy eating,negative,0
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,intrigued,healthy eating,positive,45
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,cherish,healthy eating,positive,70
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,disgust,healthy eating,negative,0
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,intrigued,healthy eating,positive,45
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,want,healthy eating,positive,70
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,heart,healthy eating,positive,60
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,want,healthy eating,positive,70
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,interested,healthy eating,positive,30
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,love,healthy eating,positive,65
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,super love,healthy eating,positive,75
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,disgust,healthy eating,negative,0
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,want,healthy eating,positive,70
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,interested,healthy eating,positive,30
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,super love,healthy eating,positive,75
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,disgust,healthy eating,negative,0
b62831cc-7447-465b-9c58-1fc659b17310,want,animals,positive,70
b62831cc-7447-465b-9c58-1fc659b17310,love,animals,positive,65
b62831cc-7447-465b-9c58-1fc659b17310,want,animals,positive,70
b62831cc-7447-465b-9c58-1fc659b17310,indifferent,animals,neutral,20
b62831cc-7447-465b-9c58-1fc659b17310,intrigued,animals,positive,45
b62831cc-7447-465b-9c58-1fc659b17310,hate,animals,negative,5
b62831cc-7447-465b-9c58-1fc659b17310,adore,animals,positive,72
b62831cc-7447-465b-9c58-1fc659b17310,indifferent,animals,neutral,20
b62831cc-7447-465b-9c58-1fc659b17310,super love,animals,positive,75
b62831cc-7447-465b-9c58-1fc659b17310,dislike,animals,negative,10
b62831cc-7447-465b-9c58-1fc659b17310,hate,animals,negative,5
b62831cc-7447-465b-9c58-1fc659b17310,want,animals,positive,70
b62831cc-7447-465b-9c58-1fc659b17310,adore,animals,positive,72
b62831cc-7447-465b-9c58-1fc659b17310,peeking,animals,neutral,35
b62831cc-7447-465b-9c58-1fc659b17310,want,animals,positive,70
b62831cc-7447-465b-9c58-1fc659b17310,heart,animals,positive,60
b62831cc-7447-465b-9c58-1fc659b17310,cherish,animals,positive,70
b62831cc-7447-465b-9c58-1fc659b17310,super love,animals,positive,75
b62831cc-7447-465b-9c58-1fc659b17310,hate,animals,negative,5
b62831cc-7447-465b-9c58-1fc659b17310,want,animals,positive,70
b62831cc-7447-465b-9c58-1fc659b17310,like,animals,positive,50
b62831cc-7447-465b-9c58-1fc659b17310,interested,animals,positive,30
b62831cc-7447-465b-9c58-1fc659b17310,scared,animals,negative,15
b62831cc-7447-465b-9c58-1fc659b17310,scared,animals,negative,15
b62831cc-7447-465b-9c58-1fc659b17310,scared,animals,negative,15
b62831cc-7447-465b-9c58-1fc659b17310,interested,animals,positive,30
b62831cc-7447-465b-9c58-1fc659b17310,disgust,animals,negative,0
b62831cc-7447-465b-9c58-1fc659b17310,heart,animals,positive,60
b62831cc-7447-465b-9c58-1fc659b17310,adore,animals,positive,72
b62831cc-7447-465b-9c58-1fc659b17310,like,animals,positive,50
b62831cc-7447-465b-9c58-1fc659b17310,disgust,animals,negative,0
b62831cc-7447-465b-9c58-1fc659b17310,like,animals,positive,50
b62831cc-7447-465b-9c58-1fc659b17310,peeking,animals,neutral,35
b62831cc-7447-465b-9c58-1fc659b17310,adore,animals,positive,72
b62831cc-7447-465b-9c58-1fc659b17310,love,animals,positive,65
b62831cc-7447-465b-9c58-1fc659b17310,want,animals,positive,70
b62831cc-7447-465b-9c58-1fc659b17310,adore,animals,positive,72
b62831cc-7447-465b-9c58-1fc659b17310,love,animals,positive,65
b62831cc-7447-465b-9c58-1fc659b17310,love,animals,positive,65
b62831cc-7447-465b-9c58-1fc659b17310,interested,animals,positive,30
b62831cc-7447-465b-9c58-1fc659b17310,dislike,animals,negative,10
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,heart,culture,positive,60
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,dislike,culture,negative,10
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,peeking,culture,neutral,35
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,disgust,culture,negative,0
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,want,culture,positive,70
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,heart,culture,positive,60
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,interested,culture,positive,30
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,heart,culture,positive,60
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,peeking,culture,neutral,35
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,worried,culture,negative,12
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,intrigued,culture,positive,45
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,peeking,culture,neutral,35
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,scared,culture,negative,15
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,heart,culture,positive,60
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,super love,culture,positive,75
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,want,culture,positive,70
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,scared,culture,negative,15
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,heart,culture,positive,60
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,intrigued,culture,positive,45
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,dislike,culture,negative,10
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,scared,culture,negative,15
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,dislike,culture,negative,10
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,love,culture,positive,65
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,cherish,culture,positive,70
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,hate,culture,negative,5
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,cherish,culture,positive,70
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,interested,culture,positive,30
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,love,culture,positive,65
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,super love,culture,positive,75
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,dislike,culture,negative,10
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,worried,culture,negative,12
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,like,culture,positive,50
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,interested,culture,positive,30
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,adore,culture,positive,72
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,interested,culture,positive,30
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,heart,culture,positive,60
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,worried,culture,negative,12
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,dislike,culture,negative,10
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,super love,culture,positive,75
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,worried,culture,negative,12
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,cherish,culture,positive,70
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,hate,culture,negative,5
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,worried,culture,negative,12
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,like,culture,positive,50
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,peeking,culture,neutral,35
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,interested,culture,positive,30
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,peeking,culture,neutral,35
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,worried,culture,negative,12
